latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-6.57643,14.65961,312.55,1,1,2025-06-26,1346,A,62,6.1NRT,295.01,6.36,D
-6.57771,14.65079,313.43,1.01,1,2025-06-26,1346,A,64,6.1NRT,296.73,7.01,D
-6.65494,14.11625,312.04,1.03,1.01,2025-06-26,1346,A,61,6.1NRT,296.86,6.35,D
-6.67056,14.00758,311.47,1.03,1.02,2025-06-26,1346,A,39,6.1NRT,297.15,5.12,D
-6.67448,13.98031,313.84,1.04,1.02,2025-06-26,1346,A,33,6.1NRT,297.06,6.28,D
-6.67579,13.97121,320.88,1.04,1.02,2025-06-26,1346,A,76,6.1NRT,297.99,13.6,D
-6.51647,15.01011,315.16,1,1,2025-06-26,1346,A,67,6.1NRT,296.95,7.38,D
-6.52926,14.92238,321.49,1,1,2025-06-26,1346,A,76,6.1NRT,296.64,14.73,D
-6.53054,14.91361,310.29,1,1,2025-06-26,1346,A,54,6.1NRT,296.79,5.03,D
-6.6918,13.79557,359.85,1.05,1.02,2025-06-26,1346,A,99,6.1NRT,299.85,85.83,D
-6.69311,13.78635,348.1,1.05,1.02,2025-06-26,1346,A,95,6.1NRT,299.67,56.4,D
-6.68282,13.79425,327.76,1.05,1.02,2025-06-26,1346,A,82,6.1NRT,297.75,22.04,D
-5.92173,18.80877,317.3,1.44,1.19,2025-06-26,1346,A,65,6.1NRT,293.25,13.06,D
-6.64771,13.97636,315.82,1.04,1.02,2025-06-26,1346,A,69,6.1NRT,297.46,9.02,D
-6.26841,16.5045,327.63,1.07,1.03,2025-06-26,1346,A,82,6.1NRT,293.47,22.91,D
-6.26979,16.49512,312.18,1.06,1.03,2025-06-26,1346,A,59,6.1NRT,293.28,6.63,D
-6.28484,16.39281,312.15,1.06,1.03,2025-06-26,1346,A,59,6.1NRT,294.27,6.84,D
-6.40918,15.54548,320.44,1.01,1,2025-06-26,1346,A,75,6.1NRT,296.59,13.75,D
-6.42855,15.41318,320,1,1,2025-06-26,1346,A,75,6.1NRT,296.69,13.07,D
-6.44784,15.2812,323.69,1,1,2025-06-26,1346,A,79,6.1NRT,298.25,14.3,D
-6.09861,17.58708,340.38,1.2,1.09,2025-06-26,1346,A,90,6.1NRT,290.02,45.85,D
-6.10017,17.57662,334.48,1.2,1.09,2025-06-26,1346,A,87,6.1NRT,291.23,33.84,D
-6.85688,12.39525,331.94,1.22,1.1,2025-06-26,1346,A,84,6.1NRT,292.25,40.1,D
-6.85841,12.38454,323.93,1.22,1.1,2025-06-26,1346,A,77,6.1NRT,292.32,27.25,D
-6.08904,17.58574,322.65,1.2,1.09,2025-06-26,1346,A,76,6.1NRT,289.38,15.09,D
-6.09064,17.57507,319.82,1.2,1.09,2025-06-26,1346,A,73,6.1NRT,290.85,11.53,D
-6.78474,12.83085,316.55,1.15,1.07,2025-06-26,1346,A,62,6.1NRT,295.29,11.02,D
-6.54206,14.45017,312.21,1.01,1.01,2025-06-26,1346,A,62,6.1NRT,295.18,7.1,D
-5.99083,18.10551,335.29,1.29,1.13,2025-06-26,1346,A,87,6.1NRT,292.24,41.76,D
-6.1012,17.37536,313.85,1.17,1.08,2025-06-26,1346,A,45,6.1NRT,292.12,6.22,D
-6.11644,17.27394,327.59,1.15,1.07,2025-06-26,1346,A,81,6.1NRT,291.93,23.18,D
-6.38824,15.44313,311.18,1,1,2025-06-26,1346,A,54,6.1NRT,297.89,4.52,D
-6.44354,15.06531,317.01,1,1,2025-06-26,1346,A,70,6.1NRT,297.38,8.45,D
-5.62439,20.40336,317.55,1.93,1.36,2025-06-26,1346,A,73,6.1NRT,288.66,27.44,D
-5.98099,18.10367,314.51,1.29,1.13,2025-06-26,1346,A,62,6.1NRT,290.57,8.24,D
-6.14606,17.0134,342.29,1.12,1.05,2025-06-26,1346,A,91,6.1NRT,291.14,49.82,D
-6.14752,17.00366,316.48,1.12,1.05,2025-06-26,1346,A,68,6.1NRT,292.69,10.83,D
-6.61016,13.85311,313.25,1.04,1.02,2025-06-26,1346,A,65,6.1NRT,297.24,6.77,D
-6.61148,13.84393,337.33,1.04,1.02,2025-06-26,1346,A,89,6.1NRT,298.93,35.96,D
-6.72681,13.0366,313.07,1.12,1.06,2025-06-26,1346,A,63,6.1NRT,295.57,7.99,D
-6.72822,13.02665,314.04,1.12,1.06,2025-06-26,1346,A,63,6.1NRT,297.41,8.97,D
-6.09619,17.28101,321.28,1.16,1.07,2025-06-26,1346,A,75,6.1NRT,292.69,15.7,D
-6.61437,13.75983,329.94,1.05,1.02,2025-06-26,1346,A,84,6.1NRT,298.65,24.74,D
-6.61569,13.75062,327.74,1.05,1.02,2025-06-26,1346,A,82,6.1NRT,297.32,22.54,D
-6.61701,13.74141,319.04,1.05,1.02,2025-06-26,1346,A,74,6.1NRT,297.38,12.91,D
-6.71894,13.0253,327.48,1.12,1.06,2025-06-26,1346,A,82,6.1NRT,296.74,24.06,D
-6.73439,12.91603,319.41,1.14,1.06,2025-06-26,1346,A,61,6.1NRT,296.18,14.37,D
-6.73582,12.90597,315.39,1.14,1.06,2025-06-26,1346,A,45,6.1NRT,297.93,10.21,D
-6.75004,12.80522,311.48,1.15,1.07,2025-06-26,1346,A,47,6.1NRT,295.94,4.88,D
-5.53936,20.78282,310.34,2.07,1.4,2025-06-26,1346,A,59,6.1NRT,289.67,17.22,D
-6.75357,12.71187,315.75,1.17,1.08,2025-06-26,1346,A,69,6.1NRT,298.25,9.54,D
-6.39564,15.14782,326.43,1,1,2025-06-26,1346,A,81,6.1NRT,297,17.33,D
-6.63084,13.51497,318.68,1.07,1.03,2025-06-26,1346,A,74,6.1NRT,295.93,13.46,D
-6.63218,13.50551,309.67,1.07,1.03,2025-06-26,1346,A,55,6.1NRT,295.87,5.48,D
-5.8509,18.67706,314.09,1.42,1.18,2025-06-26,1346,A,52,6.1NRT,292.74,9.25,D
-6.38559,15.15529,320.49,1,1,2025-06-26,1346,A,75,6.1NRT,297.85,11.59,D
-6.38687,15.14651,319.54,1,1,2025-06-26,1346,A,74,6.1NRT,298.18,10.64,D
-6.56,13.94837,312.89,1.04,1.02,2025-06-26,1346,A,64,6.1NRT,297.48,6.88,D
-6.73038,12.73997,318.03,1.16,1.07,2025-06-26,1346,A,73,6.1NRT,296.75,11.78,D
-6.3976,14.98913,315.19,1,1,2025-06-26,1346,A,68,6.1NRT,295.91,8.29,D
-6.39887,14.98037,309.91,1,1,2025-06-26,1346,A,54,6.1NRT,296.5,4.49,D
-6.36834,15.12815,314,1,1,2025-06-26,1346,A,59,6.1NRT,297.62,5.57,D
-6.16585,16.44436,312.3,1.06,1.03,2025-06-26,1346,A,58,6.1NRT,296.83,5.75,D
-6.38539,14.88866,312.72,1,1,2025-06-26,1346,A,59,6.1NRT,296.5,5.97,D
-6.33946,15.14178,315.47,1,1,2025-06-26,1346,A,68,6.1NRT,297.01,7.4,D
-6.39834,14.73819,308.85,1,1,2025-06-26,1346,A,49,6.1NRT,293.07,5.07,D
-6.28687,15.43938,312.6,1.01,1,2025-06-26,1346,A,62,6.1NRT,297.61,6.12,D
-6.35119,15.00016,309.05,1,1,2025-06-26,1346,A,48,6.1NRT,296.15,3.88,D
-6.35248,14.99139,309.49,1,1,2025-06-26,1346,A,52,6.1NRT,296.31,4.39,D
-6.36272,14.92117,311.18,1,1,2025-06-26,1346,A,48,6.1NRT,297.03,4.95,D
-6.364,14.91239,312.23,1,1,2025-06-26,1346,A,58,6.1NRT,297.21,5.79,D
-6.53207,13.75064,325.4,1.05,1.02,2025-06-26,1346,A,81,6.1NRT,297.6,18.85,D
-6.53339,13.74144,332.33,1.05,1.02,2025-06-26,1346,A,86,6.1NRT,299.47,28.05,D
-5.98305,17.41355,322.97,1.18,1.08,2025-06-26,1346,A,60,6.1NRT,292.97,14.46,D
-5.98461,17.40324,321.88,1.18,1.08,2025-06-26,1346,A,51,6.1NRT,293.52,13.25,D
-6.27808,15.43807,314.26,1.01,1,2025-06-26,1346,A,66,6.1NRT,297.47,7.26,D
-6.52441,13.74011,318.93,1.05,1.02,2025-06-26,1346,A,50,6.1NRT,296.89,11.11,D
-5.47259,20.61829,313.72,2.02,1.38,2025-06-26,1346,A,67,6.1NRT,290.85,20.61,D
-5.56772,20.02128,315.01,1.8,1.32,2025-06-26,1346,A,57,6.1NRT,288.41,19.46,D
-5.96888,17.443,314.17,1.18,1.08,2025-06-26,1346,A,56,6.1NRT,291.83,6.77,D
-5.97358,17.41212,351.47,1.18,1.08,2025-06-26,1346,A,96,6.1NRT,291.38,70.96,D
-5.97514,17.40187,335.21,1.18,1.08,2025-06-26,1346,A,84,6.1NRT,292.41,33.02,D
-6.43606,14.29171,310.37,1.02,1.01,2025-06-26,1346,A,57,6.1NRT,295.55,5.91,D
-6.51543,13.73879,363.52,1.05,1.02,2025-06-26,1346,A,100,6.1NRT,298.77,95.81,D
-6.51674,13.7296,325.63,1.05,1.02,2025-06-26,1346,A,58,6.1NRT,297.43,17.8,D
-5.55627,20.01911,315.93,1.8,1.32,2025-06-26,1346,A,69,6.1NRT,289.42,20.53,D
-5.55877,20.00343,312.7,1.8,1.31,2025-06-26,1346,A,54,6.1NRT,288.46,13.61,D
-6.50644,13.73748,321.7,1.05,1.02,2025-06-26,1346,A,77,6.1NRT,296.12,14.71,D
-6.50775,13.72829,316.24,1.05,1.02,2025-06-26,1346,A,56,6.1NRT,296.78,9.3,D
-6.59561,13.04117,317.21,1.12,1.05,2025-06-26,1346,A,72,6.1NRT,295.44,12.32,D
-6.6548,12.61741,310.06,1.18,1.08,2025-06-26,1346,A,17,6.1NRT,296.38,5.05,D
-5.56013,20.01424,326.49,1.8,1.32,2025-06-26,1346,A,82,6.1NRT,289.6,43.19,D
-6.26267,15.22337,310.77,1,1,2025-06-26,1346,A,55,6.1NRT,296.53,4.21,D
-6.28062,15.1005,320.84,1,1,2025-06-26,1346,A,75,6.1NRT,298.68,10.83,D
-6.41964,14.14626,316.13,1.02,1.01,2025-06-26,1346,A,70,6.1NRT,293.85,10.82,D
-6.45506,13.90217,312.44,1.04,1.02,2025-06-26,1346,A,31,6.1NRT,296.19,5.59,D
-6.45638,13.89306,358.63,1.04,1.02,2025-06-26,1346,A,99,6.1NRT,299.52,81.44,D
-6.4723,13.78325,348.71,1.05,1.02,2025-06-26,1346,A,95,6.1NRT,298.24,58.38,D
-6.44086,13.93726,313.36,1.04,1.02,2025-06-26,1346,A,65,6.1NRT,296.61,7.11,D
-6.44745,13.89174,316.52,1.04,1.02,2025-06-26,1346,A,71,6.1NRT,297.21,9.71,D
-6.21161,15.44952,312.87,1.01,1,2025-06-26,1346,A,62,6.1NRT,297.4,6.55,D
-6.56073,13.0407,341.57,1.12,1.05,2025-06-26,1346,A,91,6.1NRT,296.02,47.65,D
-6.56214,13.03086,315.93,1.12,1.05,2025-06-26,1346,A,41,6.1NRT,295.67,9.68,D
-6.29909,14.78966,315.65,1,1,2025-06-26,1346,A,69,6.1NRT,295.29,9.11,D
-6.55007,13.04921,313.33,1.12,1.05,2025-06-26,1346,A,26,6.1NRT,293.69,7.55,D
-6.55147,13.03937,349.49,1.12,1.05,2025-06-26,1346,A,95,6.1NRT,296.27,65.79,D
-5.92812,17.17091,325.79,1.15,1.07,2025-06-26,1346,A,79,6.1NRT,292.51,24.18,D
-5.92962,17.16095,311.49,1.14,1.07,2025-06-26,1346,A,53,6.1NRT,291.26,7.99,D
-6.17484,15.5162,314.27,1.01,1,2025-06-26,1346,A,65,6.1NRT,298.77,6.87,D
-6.17614,15.50735,317.55,1.01,1,2025-06-26,1346,A,71,6.1NRT,296.98,9.85,D
-6.28171,14.72427,327.27,1,1,2025-06-26,1346,A,82,6.1NRT,294.37,20.88,D
-6.28299,14.71548,315.25,1,1,2025-06-26,1346,A,68,6.1NRT,294.66,8.91,D
-6.29835,14.60959,319.54,1,1,2025-06-26,1346,A,74,6.1NRT,293.68,12.21,D
-6.29963,14.60077,334.98,1,1,2025-06-26,1346,A,87,6.1NRT,295.08,30.85,D
-6.39754,13.92165,317.87,1.04,1.02,2025-06-26,1346,A,73,6.1NRT,295.81,11.9,D
-6.46227,13.46848,310.98,1.07,1.03,2025-06-26,1346,A,60,6.1NRT,294.95,6.84,D
-6.46361,13.45905,318.77,1.07,1.03,2025-06-26,1346,A,74,6.1NRT,295.58,13.89,D
-6.27294,14.72298,345.02,1,1,2025-06-26,1346,A,93,6.1NRT,293.06,47.79,D
-6.27421,14.71418,366.72,1,1,2025-06-26,1346,A,100,6.1NRT,294.82,101.63,D
-6.27549,14.70539,309.4,1,1,2025-06-26,1346,A,6,6.1NRT,293.67,4.57,D
-6.56227,12.69326,309.45,1.16,1.07,2025-06-26,1346,A,27,6.1NRT,295.63,5.06,D
-6.5637,12.68303,309.7,1.17,1.07,2025-06-26,1346,A,41,6.1NRT,295.95,5.06,D
-5.9318,16.95845,313.67,1.12,1.05,2025-06-26,1346,A,57,6.1NRT,290.57,8.23,D
-5.93326,16.94883,327.12,1.12,1.05,2025-06-26,1346,A,81,6.1NRT,293.11,23.49,D
-6.31655,14.35926,313.07,1.01,1.01,2025-06-26,1346,A,64,6.1NRT,295.41,7.79,D
-6.55284,12.69181,310.4,1.16,1.07,2025-06-26,1346,A,38,6.1NRT,295.22,6.38,D
-6.57442,12.53677,317.88,1.19,1.08,2025-06-26,1346,A,55,6.1NRT,295.93,13.28,D
-5.92496,16.95082,315.57,1.12,1.05,2025-06-26,1346,A,66,6.1NRT,291.1,11.03,D
-5.84083,17.45386,313.74,1.19,1.08,2025-06-26,1346,A,61,6.1NRT,291.82,5.72,D
-6.04874,16.04828,319.59,1.03,1.02,2025-06-26,1346,A,73,6.1NRT,296.39,13.14,D
-6.1842,15.12437,308.53,1,1,2025-06-26,1346,A,37,6.1NRT,292.35,3.42,D
-5.97589,16.47998,318.78,1.07,1.03,2025-06-26,1346,A,71,6.1NRT,299.54,6.93,D
-6.18312,15.07045,319.34,1,1,2025-06-26,1346,A,73,6.1NRT,295.65,10.99,D
-6.37067,13.78058,311.26,1.04,1.02,2025-06-26,1346,A,61,6.1NRT,296.86,5.65,D
-6.24863,14.5597,315.46,1.01,1,2025-06-26,1346,A,69,6.1NRT,295.57,8.3,D
-6.24992,14.55088,353.73,1.01,1,2025-06-26,1346,A,97,6.1NRT,297.75,65.67,D
-5.85794,17.08233,309.31,1.14,1.06,2025-06-26,1346,A,19,6.1NRT,288.83,5.08,D
-5.85948,17.07209,313.09,1.13,1.06,2025-06-26,1346,A,52,6.1NRT,288.79,8.11,D
-5.9633,16.31635,322.46,1.05,1.03,2025-06-26,1346,A,76,6.1NRT,297.53,12.71,D
-6.32956,13.81201,314.22,1.04,1.02,2025-06-26,1346,A,67,6.1NRT,296.05,8.67,D
-6.15975,14.92371,321.32,1,1,2025-06-26,1346,A,76,6.1NRT,295.68,14.62,D
-6.16103,14.91494,319.95,1,1,2025-06-26,1346,A,74,6.1NRT,295.55,13.23,D
-6.30623,13.91102,332.71,1.04,1.02,2025-06-26,1346,A,86,6.1NRT,295.73,27.83,D
-6.50353,12.51995,310.77,1.19,1.08,2025-06-26,1346,A,51,6.1NRT,296.55,6.55,D
-5.38808,19.9167,309.77,1.78,1.31,2025-06-26,1346,A,48,6.1NRT,287.97,11.58,D
-6.12794,15.08017,319.17,1,1,2025-06-26,1346,A,73,6.1NRT,295.38,10.66,D
-6.12922,15.0714,312.84,1,1,2025-06-26,1346,A,58,6.1NRT,295.7,5.34,D
-6.29601,13.91881,333.84,1.03,1.02,2025-06-26,1346,A,87,6.1NRT,295.35,29.92,D
-6.29731,13.90973,320.5,1.04,1.02,2025-06-26,1346,A,76,6.1NRT,296.05,13.36,D
-5.39147,19.91143,311.22,1.78,1.31,2025-06-26,1346,A,55,6.1NRT,287.44,13.34,D
-5.94596,16.1857,313.68,1.05,1.02,2025-06-26,1346,A,62,6.1NRT,296.93,6.66,D
-5.94731,16.1765,313.88,1.04,1.02,2025-06-26,1346,A,63,6.1NRT,298.23,6.62,D
-6.10395,15.10682,317.11,1,1,2025-06-26,1346,A,70,6.1NRT,296.05,9.1,D
-6.24422,14.14495,310.48,1.02,1.01,2025-06-26,1346,A,57,6.1NRT,294.64,5.49,D
-5.68669,17.87371,310.99,1.26,1.12,2025-06-26,1346,A,56,6.1NRT,287.85,6.24,D
-5.97972,15.89373,310.85,1.03,1.01,2025-06-26,1346,A,50,6.1NRT,295.76,4.81,D
-6.12335,14.91266,309.45,1,1,2025-06-26,1346,A,51,6.1NRT,293.29,5.27,D
-6.27469,13.87277,310.31,1.04,1.02,2025-06-26,1346,A,57,6.1NRT,295.07,5.09,D
-6.42009,12.86745,310.69,1.14,1.06,2025-06-26,1346,A,41,6.1NRT,294.71,6.02,D
-6.46207,12.50858,310.4,1.19,1.08,2025-06-26,1346,A,59,6.1NRT,294.55,6.98,D
-5.79669,17.00603,311.2,1.13,1.06,2025-06-26,1346,A,54,6.1NRT,290.91,6.59,D
-6.44212,12.58022,310.22,1.18,1.08,2025-06-26,1346,A,29,6.1NRT,296.89,6.02,D
-6.05731,15.18059,321.79,1,1,2025-06-26,1346,A,74,6.1NRT,298,11.2,D
-6.05988,15.16303,318.8,1,1,2025-06-26,1346,A,53,6.1NRT,297.94,8.22,D
-6.06117,15.15425,313.76,1,1,2025-06-26,1346,A,33,6.1NRT,296.82,4.53,D
-6.18678,14.29159,309.45,1.01,1.01,2025-06-26,1346,A,54,6.1NRT,295.98,4.48,D
-6.18807,14.28272,324.62,1.01,1.01,2025-06-26,1346,A,80,6.1NRT,296.55,18.12,D
-6.41662,12.69143,313.82,1.16,1.07,2025-06-26,1346,A,60,6.1NRT,297.03,9.32,D
-5.74196,17.24376,310.74,1.16,1.07,2025-06-26,1346,A,50,6.1NRT,289,5.4,D
-5.87653,16.3448,335.61,1.06,1.03,2025-06-26,1346,A,87,6.1NRT,299.04,31.31,D
-5.8779,16.3356,316.4,1.06,1.03,2025-06-26,1346,A,59,6.1NRT,297.26,8.04,D
-6.40719,12.69014,312.21,1.16,1.07,2025-06-26,1346,A,45,6.1NRT,295.78,7.76,D
-5.86752,16.34344,332.66,1.06,1.03,2025-06-26,1346,A,85,6.1NRT,296.7,27.13,D
-5.8689,16.33416,318.27,1.06,1.03,2025-06-26,1346,A,71,6.1NRT,296.01,10.17,D
-6.03848,15.18675,318.16,1,1,2025-06-26,1346,A,46,6.1NRT,297.31,8.78,D
-6.14344,14.46637,324.4,1.01,1,2025-06-26,1346,A,80,6.1NRT,296.04,17.58,D
-6.14472,14.45755,309.41,1.01,1,2025-06-26,1346,A,53,6.1NRT,295.79,4.32,D
-5.99094,15.44939,310.74,1.01,1,2025-06-26,1346,A,54,6.1NRT,297.1,5.61,D
-5.99224,15.44055,323.82,1.01,1,2025-06-26,1346,A,78,6.1NRT,296.26,17.24,D
-5.14219,20.88175,307.96,2.15,1.42,2025-06-26,1346,A,47,6.1NRT,285.53,13.16,D
-5.14515,20.86338,309,2.14,1.42,2025-06-26,1346,A,56,6.1NRT,286.01,15.24,D
-5.48083,18.74906,315.17,1.45,1.19,2025-06-26,1346,A,68,6.1NRT,290.97,10.64,D
-5.48284,18.73622,341.57,1.45,1.19,2025-06-26,1346,A,91,6.1NRT,289.6,67.38,D
-6.04916,14.99121,321.46,1,1,2025-06-26,1346,A,76,6.1NRT,297.54,11.97,D
-5.71659,17.15781,316.58,1.15,1.07,2025-06-26,1346,A,63,6.1NRT,289.52,9.84,D
-5.79378,16.64947,309.74,1.09,1.04,2025-06-26,1346,A,45,6.1NRT,292.12,5.89,D
-5.95505,15.57058,318.53,1.01,1.01,2025-06-26,1346,A,72,6.1NRT,294.11,12.8,D
-5.71089,17.14994,319.3,1.15,1.07,2025-06-26,1346,A,73,6.1NRT,290.5,14.08,D
-5.1396,20.87409,309.31,2.15,1.42,2025-06-26,1346,A,53,6.1NRT,284.78,15.97,D
-6.17809,13.89842,308.66,1.03,1.02,2025-06-26,1346,A,51,6.1NRT,293.38,4.06,D
-6.17941,13.88934,320.36,1.03,1.02,2025-06-26,1346,A,76,6.1NRT,295.4,14.07,D
-5.97457,15.23337,313.38,1,1,2025-06-26,1346,A,64,6.1NRT,296.29,6.96,D
-5.94129,15.39923,315.62,1.01,1,2025-06-26,1346,A,68,6.1NRT,295.3,8.83,D
-5.78585,16.39104,331.5,1.06,1.03,2025-06-26,1346,A,85,6.1NRT,295.88,27.86,D
-5.64119,17.29481,313.87,1.17,1.08,2025-06-26,1346,A,54,6.1NRT,289.79,7.21,D
-5.64273,17.28459,319.27,1.17,1.08,2025-06-26,1346,A,73,6.1NRT,291.48,13.71,D
-6.07377,14.36817,310.29,1.01,1,2025-06-26,1346,A,58,6.1NRT,295.07,5.99,D
-5.75803,16.45362,319.76,1.07,1.03,2025-06-26,1346,A,69,6.1NRT,295.92,13.17,D
-6.27369,12.91021,317.35,1.13,1.06,2025-06-26,1346,A,72,6.1NRT,294.78,11.85,D
-5.57623,17.59453,336.91,1.22,1.1,2025-06-26,1346,A,88,6.1NRT,287.8,42.23,D
-5.5778,17.58421,322.14,1.22,1.1,2025-06-26,1346,A,60,6.1NRT,290.34,17.14,D
-5.80146,16.10089,311.63,1.04,1.02,2025-06-26,1346,A,57,6.1NRT,294.74,4.5,D
-5.93454,15.20048,308.87,1,1,2025-06-26,1346,A,46,6.1NRT,294.71,3.77,D
-5.56659,17.59314,320.18,1.22,1.1,2025-06-26,1346,A,44,6.1NRT,288.69,14.81,D
-5.87778,15.52517,310.75,1.01,1,2025-06-26,1346,A,56,6.1NRT,294.18,4.7,D
-5.95786,14.97998,328.51,1,1,2025-06-26,1346,A,83,6.1NRT,295.38,21.84,D
-5.95914,14.97121,327.25,1,1,2025-06-26,1346,A,82,6.1NRT,296.61,19.98,D
-6.07556,14.16846,308.97,1.02,1.01,2025-06-26,1346,A,52,6.1NRT,295.9,4.18,D
-6.01423,14.53083,321.13,1.01,1,2025-06-26,1346,A,76,6.1NRT,293.49,14.57,D
-6.01551,14.52203,317.78,1.01,1,2025-06-26,1346,A,72,6.1NRT,293.34,11.26,D
-6.22375,13.06311,331.25,1.11,1.05,2025-06-26,1346,A,85,6.1NRT,292.02,30.88,D
-6.22512,13.05337,343.28,1.11,1.05,2025-06-26,1346,A,92,6.1NRT,293.8,52.53,D
-5.54321,17.40114,314.75,1.19,1.09,2025-06-26,1346,A,67,6.1NRT,291.62,8.22,D
-5.5448,17.39056,313.46,1.19,1.08,2025-06-26,1346,A,65,6.1NRT,291.2,6.59,D
-5.81782,15.49248,319.86,1.01,1,2025-06-26,1346,A,75,6.1NRT,296.63,11.29,D
-5.81912,15.48366,317.49,1.01,1,2025-06-26,1346,A,72,6.1NRT,297.55,8.9,D
-6.02991,14.03696,310.11,1.02,1.01,2025-06-26,1346,A,58,6.1NRT,296.27,4.68,D
-6.03121,14.02799,312.44,1.02,1.01,2025-06-26,1346,A,64,6.1NRT,296.11,6.61,D
-5.30743,18.81447,308.38,1.48,1.2,2025-06-26,1346,A,51,6.1NRT,284.32,7.28,D
-5.30939,18.80181,313.66,1.47,1.2,2025-06-26,1346,A,67,6.1NRT,285.34,14.18,D
-5.6374,16.58443,309.11,1.09,1.04,2025-06-26,1346,A,40,6.1NRT,291.86,5.64,D
-5.72333,16.00914,317.66,1.04,1.02,2025-06-26,1346,A,71,6.1NRT,294.36,11.39,D
-4.96124,20.86071,318.4,2.15,1.43,2025-06-26,1346,A,75,6.1NRT,286.92,37.75,D
-5.9276,14.55734,318.13,1,1,2025-06-26,1346,A,73,6.1NRT,294.35,11.22,D
-5.92887,14.54853,317.05,1,1,2025-06-26,1346,A,72,6.1NRT,293.87,10.49,D
-6.00327,14.03308,314.88,1.02,1.01,2025-06-26,1346,A,68,6.1NRT,296.34,9,D
-5.59017,16.71661,319.33,1.1,1.05,2025-06-26,1346,A,74,6.1NRT,291.21,14.95,D
-5.95823,14.2028,309.74,1.02,1.01,2025-06-26,1346,A,57,6.1NRT,295.7,5.05,D
-4.95597,20.87176,311.89,2.16,1.43,2025-06-26,1346,A,67,6.1NRT,284.66,21.73,D
-4.9588,20.85329,316.82,2.15,1.43,2025-06-26,1346,A,74,6.1NRT,288.21,33.45,D
-5.52724,17.07862,327.14,1.15,1.07,2025-06-26,1346,A,82,6.1NRT,290.07,24.7,D
-5.52872,17.06858,321.52,1.14,1.07,2025-06-26,1346,A,77,6.1NRT,290.53,17.46,D
-5.96629,14.08533,310.93,1.02,1.01,2025-06-26,1346,A,52,6.1NRT,296.35,5.02,D
-6.09337,13.20924,317.57,1.09,1.04,2025-06-26,1346,A,65,6.1NRT,290.35,12.34,D
-6.19064,12.53572,316.65,1.17,1.08,2025-06-26,1346,A,72,6.1NRT,297.42,13.11,D
-5.95742,14.08402,311.08,1.02,1.01,2025-06-26,1346,A,59,6.1NRT,295.95,5.11,D
-5.9927,13.84081,308.69,1.04,1.02,2025-06-26,1346,A,53,6.1NRT,294.69,4.81,D
-5.89178,14.47363,306.88,1.01,1,2025-06-26,1346,A,34,6.1NRT,291.26,3.39,D
-5.93687,14.16328,309.67,1.02,1.01,2025-06-26,1346,A,56,6.1NRT,295.59,5.56,D
-5.93817,14.15435,327.53,1.02,1.01,2025-06-26,1346,A,82,6.1NRT,296.61,22.77,D
-6.07509,13.20652,317.05,1.09,1.04,2025-06-26,1346,A,67,6.1NRT,289.89,11.5,D
-5.9592,13.94656,318.37,1.03,1.01,2025-06-26,1346,A,74,6.1NRT,296.71,11.51,D
-5.18528,19.07308,311.4,1.55,1.23,2025-06-26,1346,A,62,6.1NRT,279.11,13.04,D
-5.8499,14.63809,311.03,1,1,2025-06-26,1346,A,60,6.1NRT,294.42,5.15,D
-5.90131,14.22183,307.33,1.01,1.01,2025-06-26,1346,A,25,6.1NRT,293.61,4.24,D
-5.7141,15.44333,357.92,1.01,1,2025-06-26,1346,A,99,6.1NRT,295.37,76.04,D
-5.71541,15.43446,328.41,1.01,1,2025-06-26,1346,A,83,6.1NRT,293.98,21.35,D
-5.79545,14.8272,312.92,1,1,2025-06-26,1346,A,64,6.1NRT,294.36,6.95,D
-5.88236,14.22809,307.2,1.01,1.01,2025-06-26,1346,A,32,6.1NRT,292.6,3.92,D
-5.88365,14.21908,309.25,1.01,1.01,2025-06-26,1346,A,53,6.1NRT,294.11,5.26,D
-5.13631,19.1576,307.35,1.58,1.24,2025-06-26,1348,A,40,6.1NRT,270.66,9.46,D
-5.72283,15.18702,313.36,1,1,2025-06-26,1348,A,65,6.1NRT,294.61,7.12,D
-5.72411,15.17824,317.37,1,1,2025-06-26,1348,A,72,6.1NRT,295.81,10.53,D
-5.80901,14.47359,312.26,1.01,1,2025-06-26,1348,A,14,6.1NRT,293.35,6.26,D
-5.83213,14.31469,307.18,1.01,1,2025-06-26,1348,A,37,6.1NRT,293.1,4.22,D
-5.60675,15.79436,314.21,1.03,1.01,2025-06-26,1348,A,66,6.1NRT,291.63,8.12,D
-5.80022,14.47229,315.18,1.01,1,2025-06-26,1348,A,68,6.1NRT,293.74,8.75,D
-5.8015,14.46349,311.66,1.01,1,2025-06-26,1348,A,49,6.1NRT,293.45,6.11,D
-5.8416,14.12521,331.6,1.02,1.01,2025-06-26,1348,A,85,6.1NRT,294.76,27.64,D
-5.63494,15.48009,313.02,1.01,1.01,2025-06-26,1348,A,64,6.1NRT,295.44,6.49,D
-5.63625,15.47119,309.99,1.01,1,2025-06-26,1348,A,56,6.1NRT,293.71,4.03,D
-5.77111,14.54891,345.67,1,1,2025-06-26,1348,A,93,6.1NRT,294.41,48.44,D
-5.99258,13.01156,307.18,1.11,1.05,2025-06-26,1348,A,43,6.1NRT,290.75,4.49,D
